Property Type,Status,Curr List Price,Street Name,Street Type,Zip,County,Area,Baths,Beds,SqFt,Fin SqFt,Total SqFt,PSF,PSF Fin,Car Storage,Spaces,Description,Bsmt Size,Bsmt SqFt,Upper Beds,Fireplaces,Type,Near By,Style,Construction,Roofing,Year Built,Elementary,Junior High,Senior High,School District,Zoned,Terms,Addl Terms,Earnest Ck To,Min Earnest,Possession,Exclusions,Buyers Agency,Trans Br,Var Comm,LTD Srvc,Exclusive Agency,Legal,Taxes,EW Direction,EW#,NS Direction,NS#,Heat,Sewer,Water,Acres,Lot Size,Curr DOM,Total DOM,Orig List Price,Name,Listing Office,Sold Price,Concession Amt,Seller Type,Entered By,Entered Where,Internet Ads,Photo Count,Latitude,Longitude
Res,S,624900,JOYCE,St,80401,JEFF,JFW,4,6,3073,3954,4053,208.27,161.86,"Garage,Attached",3,"Air Cond-Central,Attic Fan,Backs to Open Sp,Cable Available,Ceiling Fan,Cul-De-Sac,Dbl Pane Wndw,Deck,Dog Run,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Five Piece Bath,Garage Dr,High Spd Access,Hot Tub,Intercom,Kitchen Island,Mstr Bathroom,Microwave Oven,Master Suite,Newer Carpet,Newer Paint,Refrigerator,Smoke Alarm,Self-Clean Oven,Smoke Free,Sprinkler,Updated,Vaulted Ceiling,View Mountains,Wood Floors",Partial,980,4,2,Detach Singl Fam,,Two Story,Frame/Brick,Composition,1990,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,Cash",,LAND TITLE,10000,NEGOTIABLE,"WASHER, DRYER, REFRIGERATOR IN GARAGE, WINE IN CELLAR, TV AND MOUNTING BRACKET IN BSMT",2.8,2.8,No,No,Excl Right,SIXTH AVE WEST ESTATES  9TH FLG LOT: 0008,3873,West,15000,South,200,"Forced Air, Gas",,Public,0.19,8407,4,4,624900,JAYNA LANG,KELLER WILLIAMS ADVANTAGE RLTY,640000,1700,Individual,JL,BO,Yes,22,39.713396,-105.167855
Res,S,292000,ZANG,Way,80228,JEFF,JSC,3,3,2584,2584,2584,113,113,"Garage,Attached,Off Street",2,"Air Cond-Central,Cable Available,Corner,No Covenants,Cul-De-Sac,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Eating Sp/Kit,Fence,Fireplace Insert,Mstr Bathroom,Microwave Oven,Newer Carpet,Newer Paint,Park Addl Off St,Quick Poss,Refrigerator,RV Parking,Sprinkler,Stove/Range/Ovn,Tile Floor,Updated,Utility Shed,Vaulted Ceiling",Full,790.28,3,2,Detach Singl Fam,,Bi-Level,Frame/Brick,Composition,1976,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,PD,"Conventional,FHA,VA,Cash",,Land Title Guarantee Company,3000,Delivery of Deed and Funding,Personal & Staging Possessions; Washer/Dryer neg.,2.8,2.8,No,No,Excl Right,COLLEGE WEST ESTATES BLK: 003 LOT: 0016,1947,West,13200,North,126,"Forced Air, Gas",Public,Public,0.2,8501,123,123,300000,Sherri L. Heronema,KELLER WILLIAMS AVENUES REALTY,292000,2000,Individual,sh,BO,Yes,25,39.71660233,-105.1455078
Res,S,314900,TEXAS,Ave,80232,JEFF,JSC,3,5,2106,2906,3106,149.53,108.36,"Garage,Attached,Oversized",4,"Air Cond-Central,Backs to Open Sp,Cable Available,Covered Patio,Dbl Pane Wndw,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Fireplace Insert,Garage Dr,Great Room,Mstr Bathroom,Microwave Oven,Master Suite,Newer Carpet,Newer Paint,Park Addl Off St,Patio,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Self-Clean Oven,Stove/Range/Ovn,Tile Floor,Updated,Washer,Wndw Cover,Wood Floors,Walk-In Closets",Full,1000,4,1,Detach Singl Fam,,Two Story,Frame/Brick,Composition,1972,Kendrick Lakes           ,Dunstan                  ,Green Mountain           ,JER1,R-1B,"Conventional,FHA,VA,Cash",,Equity Title Associates 1,3000,Negotiable,none,2.8,2.8,No,No,Excl Agency,LOCHWOOD FLG # 9 BLK: 001 LOT: 0016,2629,West,11365,South,1150,"Forced Air, Gas",Public,Public,0.19,8517,3,3,314900,GREG DRAKE,"REALTY PROFESSIONALS, LLC",314900,0,Individual,JO,BO,Yes,21,39.695793,-105.126097
Res,S,390000,ELLIS,Way,80401,JEFF,JFW,4,4,2056,2902,2996,186.04,131.81,"Garage,Attached",2,"Air Cond-Central,Covered Patio,Cook Top,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,Gas Logs,Great Room,Jet Action Tub,Kitchen Island,Landscaped Pro,Microwave Oven,Newer Paint,Patio,Refrigerator,Remodeled,Smoke Alarm,Sprinkler,Sump Pump,Tile Floor,Updated,Wndw Cover,Wood Floors,Walk-In Closets,W/W Carpet",Full,940,3,2,Detach Singl Fam,,Two Story,Frame/Brick,Composition,1972,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,FHA,VA,Cash",,LAND TITLE,4000,,NONE,2.8,2.8,Yes,No,Excl Right,SIXTH AVE WEST 1ST FLG BLK: 003 LOT: 0045,2631,West,15000,North,461,"Forced Air, Gas",Public,Public,0.19,8532,45,45,400000,Bob Calicchia,MB TOTAL REALTY,382500,3000,Individual,BC,BO,Yes,25,39.72297,-105.15668
Res,S,384990,4TH,Ave,80401,JEFF,JFW,3,4,2685,3300,3925,147.58,120.08,Garage,2,"Air Cond-Central,Attic Fan,Agent Owner,Ceiling Fan,Cable Installed,Covered Patio,Cul-De-Sac,Disposal,Dishwasher,Eating Sp/Kit,Fence,Mstr Bathroom,Master Suite,Newer Carpet,Newer Paint,Quick Poss,Smoke Free,Sprinkler,Sump Pump,Wndw Cover",Full,1240,4,1,Detach Singl Fam,,Two Story,Frame/Brick,"Composition,Simulated Shake",1977,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,Cash",,Scott Ernest,3800,,Refrigerator,2.8,2.8,No,Yes,Excl Agency,SIXTH AVE WEST 3RD FLG BLK: 034 LOT: 0009,2763,West,14000,North,400,"Forced Air, Gas",,Public,0.174,8536,48,48,384990,Scott Allen Ernest,SCOTT A ERNEST,396250,0,Estate,SE,BO,No,1,39.72236,-105.158542
Res,S,495000,RUSSELL,Ct,80401,JEFF,JFW,4,4,2979,3961,4013,166.16,124.97,"Garage,Off Street",3,"Air Cond-Central,Attic Fan,Cable Installed,Cook Top,Cul-De-Sac,Dbl Pane Wndw,Deck,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fireplace Insert,Five Piece Bath,Garden Area,Garage Dr,Gas Logs,Kitchen Island,Landscaped Pro,Mstr Bathroom,Microwave Oven,Master Suite,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Self-Clean Oven,Smoke Free,Sump Pump,Storm Windows,Tennis Court,Tile Floor,Updated,Vaulted Ceiling",Partial,1034,3,1,Detach Singl Fam,,Two Story,Frame/Brick,Composition,1995,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,Cash",,Heritage Title,5000,at close,none,2.8,2.8,No,Yes,Excl Agency,SIXTH AVE WEST ESTATES 11TH FLG (OR ADJ 2) BLK: 001 LOT: 0073,3616,Out of Metro,0,Out of Metro,0,Gas,Public,Public,0.2,8538,9,9,495000,Carrie Hill,ROCKY MOUNTAIN REAL ESTATE INC,495000,1515,Individual,ch,BO,Yes,22,39.715756,-105.187935
Res,S,500000,ELLSWORTH,Pl,80401,JEFF,JFW,4,5,2938,4395,4395,163.38,109.22,"Garage,Attached",3,"Ceiling Fan,Cable Installed,Corner,Cook Top,Cul-De-Sac,Dbl Pane Wndw,Double Oven,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Fireplace Insert,Five Piece Bath,Garage Dr,High Spd Access,Landscaped Pro,Microwave Oven,Media Room,Newer Carpet,Patio,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Self-Clean Oven,Tile Floor,Vaulted Ceiling,Wood Floors",Full,1457,4,1,Detach Singl Fam,,Two Story,Brick,Composition,1989,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,Cash",,Fuller Sotheby's International Realty,10000,Upon delivery of Deed,None,2.8,2.8,No,No,Excl Right,SIXTH AVE WEST ESTATES  5TH FLG LOT: 0011,3430,West,15216,North,230,"Forced Air, Gas",Public,Public,0.174,8625,84,84,525000,Terry Oakes,FULLER SOTHEBY'S INT'L REALTY,480000,1000,Individual,SH,BO,Yes,22,39.71677,-105.169119
Res,S,520000,ELLSWORTH,Ave,80401,JEFF,JFW,4,5,2846,3977,3977,179.2,128.24,"Garage,Attached,Oversized",3,"Air Cond-Central,Backs to Open Sp,Covered Patio,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Five Piece Bath,Gas Logs,High Spd Access,Kitchen Island,Landscaped Pro,Mstr Bathroom,Microwave Oven,Master Suite,Newer Paint,Patio,Refrigerator,Smoke Free,Sprinkler,Stove/Range/Ovn,Tile Floor,Updated,Vaulted Ceiling,View Mountains,Wet Bar,Wndw Cover,Walk-In Closets,W/W Carpet",Partial,1131,4,1,Detach Singl Fam,,Two Story,Frame/Brick,Composition,1995,Kyffin                   ,Bell                     ,Golden                   ,JER1,RES,"Conventional,FHA,VA,Cash",,Re/Max 100 Inc.,10000,AS NEGOTIATED,Tenants Personal Property,2.8,2.8,No,No,Excl Right,SIXTH AVE WEST ESTATES 11TH FLG (OR ADJ 2) BLK: 003 LOT: 0038,3798,West,16400,South,10,"Forced Air, Gas",Public,Public,0.2,8625,137,137,559000,Anne Cucchi,RE/MAX 100 INC.,510000,0,Individual,KG,BO,Yes,18,39.716577,-105.185844
Res,S,382500,ZANG,Ct,80228,JEFF,JSC,4,3,2187,2679,2902,177.31,144.75,"Garage,Attached",2,"Air Cond-Central,Backs to Greenbt,Cable Available,Ceiling Fan,Cul-De-Sac,Deck,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Five Piece Bath,Garage Dr,Kitchen Island,Mstr Bathroom,Microwave Oven,Master Suite,Newer Paint,Quick Poss,Refrigerator,Remodeled,RV Parking,Smoke Alarm,Stove/Range/Ovn,Tile Floor,Two Master Bdrm,Updated,Utility Shed,View City,View Mountains,Washer,Wet Bar,Wood Floors",Partial,715,3,1,Detach Singl Fam,Park/Greenbelt,Tri-Lvl w/Bsmt,Frame/Brick,Composition,1971,Devinny                  ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,Cash",Quick Possession,Land Title,5000,TBD in contract,Agents Staging Items,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #23 BLK: 117 LOT: 0036,2242,West,13100,South,1700,"Forced Air, Gas",Public,Public,0.19,8632,5,5,382500,Victoria Rollins,COLDWELL BANKER RESIDENTIAL 54,387786,5200,Individual,vr,BO,Yes,25,39.68827,-105.145828
Res,S,250000,DAKOTA,Pl,80228,JEFF,JSC,3,3,2192,2192,2192,113.14,113.14,"Garage,Attached,Oversized",2,"Cable Installed,Covered Patio,Deck,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,High Spd Access,Patio,Quick Poss,Refrigerator,Smoke Alarm,Self-Clean Oven,Smoke Free,Sump Pump,Washer,Wndw Cover,Work Shop,W/W Carpet",None,790.28,3,2,Detach Singl Fam,,Bi-Level,Frame/Brick,Composition,1969,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,HERITAGE TITLE,4000,DAY OF CLOSING,NONE,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN FLG # 3 BLK: 011 LOT: 0011,1787,West,13600,South,400,"Forced Air, Gas",Public,Public,0.2,8637,57,57,280000,Jason Reynebeau,MB REYNEBEAU & CO,248000,3000,Individual,RR,BO,Yes,17,39.708555,-105.152126
Res,S,289900,ZANG,Ct,80228,JEFF,JSC,3,4,2228,2228,2228,124.91,124.91,"Garage,Attached",2,"Air Cond-Central,Attic Fan,Ceiling Fan,No Covenants,Cook Top,Cul-De-Sac,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Formal Dining,Fence,Garage Dr,Great Room,Hot Tub,Landscaped Pro,Mstr Bathroom,Microwave Oven,Master Suite,Newer Paint,Refrigerator,RV Parking,Smoke Alarm,Self-Clean Oven,Smoke Free,Sprinkler,Stove/Range/Ovn,Tile Floor,Updated,View City,Vaulted Ceiling,Wndw Cover,Wood Floors,W/W Carpet",None,790.28,3,0,Detach Singl Fam,,Bi-Level,Frame/Brick,Composition,1984,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,PD,"Conventional,FHA,VA,Cash",,Chicago Title,5000,Per Accepted Contract & DOD,"Washer, Dryer",2.8,2.8,Yes,No,Excl Right,COLLEGE WEST ESTATES BLK: 003 LOT: 0017,1936,West,13000,South,100,"Forced Air, Gas",Public,Public,0.19,8656,14,14,289900,Tim Wade,MB DENVER HOME REAL ESTATE INC,278300,0,Individual,TW,BO,Yes,9,39.716792,-105.145205
Res,S,365000,WARD,Ct,80228,JEFF,JSC,3,5,2794,3320,3496,130.64,109.94,"Garage,Attached",2,"Air Cond-Central,Cable Available,Ceiling Fan,Cable Installed,No Covenants,Cul-De-Sac,Dbl Pane Wndw,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,High Spd Access,Humidifier,Kitchen Island,Landscaped Pro,Mstr Bathroom,Master Suite,Newer Paint,Patio,Remodeled,RV Parking,Smoke Alarm,Self-Clean Oven,Satellite Ant,Smoke Free,Sprinkler,Stove/Range/Ovn,Utility Shed,Wndw Cover,Wood Floors,Work Shop,W/W Carpet",Full,702,5,1,Detach Singl Fam,,Tri-Lvl w/Bsmt,Frame/Brick,Composition,1970,Devinny                  ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,RE/MAX ALLIANCE,3500,5 DAYS AFTER CLOSING,"REFRIGERATOR,WASHER/DRYER,BASEMENT FREEZER",2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #20 BLK: 112 LOT: 0016,2268,West,11000,North,15005,"Forced Air, Gas",Public,Public,0.19,8701,9,9,365000,ZACH MCGUIRE,RE/MAX ALLIANCE,365000,0,Individual,SM,BO,Yes,25,39.690773,-105.137824
Res,S,350000,ARBUTUS,St,80228,JEFF,JSC,4,5,2253,3163,3390,155.35,110.65,"Garage,Attached,Oversized",2,"Attic Fan,Buyer's Warranty,Cable Available,Ceiling Fan,Cable Installed,No Covenants,Covered Patio,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Evap Cooler,Formal Dining,Fence,Fireplace Insert,Garage Dr,Gas Logs,Great Room,High Spd Access,Landscaped Pro,Master Suite,Pet Free,Quick Poss,Refrigerator,Smoke Alarm,Smoke Free,Sprinkler,Stove/Range/Ovn,Updated,Wood Floors",Full,1137,4,1,Detach Singl Fam,,Two Story,Brick,Dimensional Comp,1967,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,"Guardian Title Company, LLC",3500,At Closing upon Deed Transfer,Clothes Washer/Dryer,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN ESTATES BLK: 003 LOT: 0007,2259,West,13200,South,800,"Forced Air, Gas",Public,Public,0.174,8712,4,4,350000,Lars Swenson,COLDWELL BANKER RESIDENTIAL 54,350000,0,Individual,LS,BO,Yes,25,39.700765,-105.149005
Res,S,280000,FORD,Pl,80226,JEFF,JSC,2,3,2621,2621,2621,105.3,105.3,"Garage,Oversized",5,"Deck,Dryer,Disposal,Dishwasher,Evap Cooler,Mother Apt,Microwave Oven,Refrigerator,Stove/Range/Ovn,Utility Shed,Washer,Wood Floors,W/W Carpet",None,790.28,1,1,Detach Singl Fam,,Bi-Level,Frame,Composition,1962,Glennon Heights          ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",,Kentwood Cherry Creek,3500,Upon Delivery of Deed,Seller's Personal Property,2.8,2.8,No,No,Excl Right,BRIARWOOD HILLS 6TH FLG BLK: 020 LOT: 0006,1753,West,11468,South,800,"Forced Air, Gas",Public,Public,0.2,8720,8,8,280000,Kris Berton,KENTWOOD CO AT CHERRY CREEK,276000,6000,Individual,ec,BO,Yes,22,39.698434,-105.126435
Res,S,360000,YANK,St,80228,JEFF,JSC,3,4,2187,2652,2903,166.9,137.63,Garage,2,"Backs to Greenbt,Backs to Open Sp,Ceiling Fan,Covered Patio,Dbl Pane Wndw,Deck,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,Hot Tub,Kitchen Island,Microwave Oven,Newer Carpet,Newer Paint,Quick Poss,Refrigerator,Remodeled,RV Parking,Self-Clean Oven,Stove/Range/Ovn,Sump Pump,Tile Floor,Updated,View Mountains",Partial,716,4,1,Detach Singl Fam,,Tri-Lvl w/Bsmt,Frame/Brick,Composition,1971,Devinny                  ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,Stewart Title,3500,at closing,none,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #23 BLK: 117 LOT: 0005,2001,West,12900,South,1534,"Forced Air, Gas",Public,Public,0.19,8745,3,3,360000,MIKE FARR,HOMES BY FARR,365000,0,Individual,MF,BO,Yes,24,39.688185,-105.143795
Res,S,339900,BEECH,St,80228,JEFF,JSC,2,4,2178,2178,2178,156.06,156.06,"Garage,Attached",2,"Dbl Pane Wndw,Deck,Dishwasher,Eating Sp/Kit,Fence,Garage Dr,Great Room,High Spd Access,Landscaped Pro,Microwave Oven,Newer Carpet,Newer Paint,Patio,Quick Poss,Remodeled,RV Parking,Smoke Alarm,Self-Clean Oven,Smoke Free,Tile Floor,Updated,Vaulted Ceiling,Wood Floors,W/W Carpet",None,790.28,2,1,Detach Singl Fam,,Bi-Level,Frame/Brick,Composition,1963,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,Chicago Title,5000,Per Accepted Contract & DOD,NONE,2.8,2.8,Yes,No,Excl Right,GREEN MOUNTAIN ESTATES BLK: 004 LOT: 0005,1728,West,13400,South,953,"Forced Air, Gas",Public,Public,0.2,8803,1,1,339900,TIM WADE,MB DENVER HOME REAL ESTATE INC,339900,0,Individual,SM,BO,Yes,9,39.698705,-105.149967
Res,S,319000,OHIO,Ave,80228,JEFF,JSC,3,3,2219,2851,2851,143.76,111.89,"Garage,Attached,Oversized",2,"Attic Fan,Ceiling Fan,Corner,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Evap Cooler,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,Mstr Bathroom,Microwave Oven,Master Suite,Quick Poss,Refrigerator,Remodeled,RV Parking,Smoke Free,Skylights,Sprinkler,Stove/Range/Ovn,Tile Floor,Utility Shed,Wet Bar,Wood Floors,Walk-In Closets,Work Shop",Partial,632,3,1,Detach Singl Fam,,Tri-Lvl w/Bsmt,Vinyl Siding,Composition,1969,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,RES2-R,"Conventional,FHA,Cash",,GUARDIAN TITLE,3000,UDOD,WASHER/DRYER,2.8,2.8,Yes,No,Excl Right,GREEN MOUNTAIN FLG # 1 BLK: 004 LOT: 0001,2054,West,13200,South,1000,"Forced Air, Gas",Public,Public,0.2,8877,4,4,319000,SUSAN MONIKA-PAHAN,COLDWELL BANKER RESIDENTIAL 28,319000,5000,Individual,RM,BO,Yes,15,39.702593,-105.150365
Res,S,299000,VIRGINIA,Dr,80228,JEFF,JSC,4,4,2165,2859,3029,130.48,98.81,"Garage,Attached",2,"Ceiling Fan,Cable Installed,Covered Patio,Central Vacuum,Dryer,Disposal,Dishwasher,Evap Cooler,Eating Sp/Kit,Formal Dining,Fence,Fireplace Insert,Garden Area,Garage Dr,Mstr Bathroom,Microwave Oven,Quick Poss,Refrigerator,RV Parking,Self-Clean Oven,Smoke Free,Sprinkler,Stove/Range/Ovn,Utility Shed,Washer,Wndw Cover",Full,864,4,1,Detach Singl Fam,,Two Story,Brick,Wood Shingles,1966,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,Remax Professionals,4000,As Negotiated,Personal Articles,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN FLG # 2 BLK: 009 LOT: 0016,2138,West,13463,South,0,"Forced Air, Gas",Public,Public,0.2,8924,5,5,299000,Annie Schneider,RE/MAX PROFESSIONALS,282500,4400,Individual,KW,BO,Yes,25,39.707382,-105.150007
Res,A,470000,YOUNGFIELD,Ct,80228,JEFF,JSC,4,4,2905,2905,4492,161.79,161.79,"Garage,Attached",3,"Air Cond-Central,Burglar Alarm,Cook Top,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,Gas Logs,Kitchen Island,Landscaped Pro,Microwave Oven,Master Suite,Patio,Quick Poss,Refrigerator,Smoke Alarm,Self-Clean Oven,Smoke Free,Sprinkler,Stove/Range/Ovn,Tile Floor,Two Master Bdrm,View City,Vaulted Ceiling,View Mountains,Washer,Wndw Cover,Wood Floors,Walk-In Closets",Full,1587,4,1,Detach Singl Fam,,Two Story,Frame/Brick,Composition,1998,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,PD,"Conventional,Cash",,Title Company,5000,48 hours from delivery od deed,Shelves in garage,2.8,2.8,No,No,Excl Right,AMERICANA LAKEWOOD FLG #2 BLK: 002 LOT: 0009,3261,West,13200,South,400,"Forced Air, Gas",Public,Public,0.21,8953,9,9,470000,MIKE TURANO,HomeSmart Realty Group,336807.13,1663.02,Individual,MT,BO,Yes,25,39.71014,-105.145598
Res,S,449900,VIRGINIA,Dr,80228,JEFF,JSC,5,5,2607,4086,4086,169.16,107.93,"Garage,Attached,Oversized",3,"Air Cond-Central,Ceiling Fan,No Covenants,Covered Patio,Cook Top,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Formal Dining,Fence,Garage Dr,Gas Logs,Great Room,Kitchen Island,Mstr Bathroom,Microwave Oven,Newer Carpet,Newer Paint,Refrigerator,Remodeled,Smoke Alarm,Self-Clean Oven,Smoke Free,Sprinkler,Stove/Range/Ovn,Tile Floor,Updated,Utility Shed,Vaulted Ceiling,Wndw Cover,Wood Floors,Walk-In Closets,W/W Carpet",Full,1479,3,1,Detach Singl Fam,,Two Story,Frame/Brick,Composition,1979,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA",,HERITAGE TITLE,5000,3 DAYS AFTER DOD,LINK TO CTME CONTRACTS OR CALL LISTOR FOR EXCLUSIONS,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN FLG # 8 LOT: 0110 LOT: 0111,2562,West,14372,South,500,"Forced Air, Gas",Public,Public,0.2,9000,8,8,449900,Jason Reynebeau,MB REYNEBEAU & CO,441000,0,Individual,JR,BO,Yes,18,39.708561,-105.161254
Res,S,319500,WARD,Ct,80228,JEFF,JSC,3,4,2187,2903,2903,149.57,112.68,"Garage,Attached,Oversized",2,"Agent Owner,Cable Available,No Covenants,Covered Patio,Cul-De-Sac,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,Kitchen Island,Mstr Bathroom,Microwave Oven,Newer Carpet,Newer Paint,Patio,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Self-Clean Oven,Stove/Range/Ovn,Tile Floor,Updated,View City,View Mountains,Wood Floors",Partial,716,4,1,Detach Singl Fam,,Tri-Lvl w/Bsmt,Vinyl Siding,Composition,1971,Green Mountain           ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,Capital Title,3500,DOD,NONE,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #21 BLK: 113 LOT: 0034,2027,West,12500,South,1271,"Forced Air, Gas",Public,Public,0.21,9041,1,1,319500,DOMINIC MASSA,EDGE REAL ESTATE,327100,4000,Individual,DM,BO,Yes,25,39.69315,-105.138572
Res,S,415000,VIRGINIA,Dr,80228,JEFF,JSC,4,6,3382,1204,4586,114.43,321.43,"Garage,Attached,Oversized",3,"Balcony,Ceiling Fan,Cable Installed,Covered Patio,Dbl Pane Wndw,Deck,Dryer,Dishwasher,Evap Cooler,Eating Sp/Kit,Formal Dining,Fence,Five Piece Bath,Garage Dr,Jet Action Tub,Kitchen Island,Mstr Bathroom,Media Room,Master Suite,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Smoke Free,Sun Room,Stove/Range/Ovn,Two Master Bdrm,Updated,View City,View Mountains,Washer,Wood Floors,Walk-In Closets,W/W Carpet",Full,1204,5,1,Detach Singl Fam,,Two Story,Frame,Metal,1978,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,HERITAGE TITLE,5000,DAY OF CLOSING,OWNERS PERSONAL PROPERTY,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN FLG # 8 LOT: 0133 LOT: 0134,3255,West,14100,South,400,"Forced Air, Gas",Public,Public,0.21,9045,43,43,475000,Jason Reynebeau,MB REYNEBEAU & CO,387000,2500,Individual,RR,BO,Yes,25,39.707306,-105.157772
Res,S,264900,ALKIRE,St,80228,JEFF,JSC,3,4,2184,2184,2184,119.05,119.05,"Garage,Attached",2,"Air Cond-Central,Ceiling Fan,No Covenants,Deck,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Fence,Fireplace Insert,Garden Area,Newer Carpet,Newer Paint,Refrigerator,Smoke Free,Stove/Range/Ovn,Washer,Wood Floors,W/W Carpet",Partial,790.28,3,1,Detach Singl Fam,,Raised Ranch,Brick,Composition,1969,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,Land Title Guarantee,1500,48 hours following DOD,"Kitchen Island,All Drapes,Freezer in lower level",2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN ESTATES AMD BLK: 002 LOT: 0024,1510,West,13200,South,900,"Forced Air, Gas",Public,Public,0.21,9148,4,4,264900,Mark A Rudolph,Zip Realty Inc.,260000,5000,Individual,mr,BO,Yes,20,39.699536,-105.148062
Res,S,579000,YOUNGFIELD,Cir,80228,JEFF,JSC,5,6,2850,4319,4300,193.68,127.81,"Garage,Attached",3,"Air Cond-Central,Attic Fan,Balcony,Backs to Open Sp,Cable Available,Ceiling Fan,Cul-De-Sac,Dbl Pane Wndw,Deck,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Fireplace Insert,Five Piece Bath,Garden Area,Garage Dr,Gas Logs,Great Room,High Spd Access,Jet Action Tub,Kitchen Island,Mstr Bathroom,Microwave Oven,Media Room,Master Suite,Newer Carpet,Newer Paint,Refrigerator,Remodeled,Smoke Free,View City,Wet Bar,Wood Floors",Full,1450,2,1,Detach Singl Fam,,Two Story,Frame/Brick,Composition,2005,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,Cash",,First American Title,10000,Delivery of Deed,Refrigerator in garage washer and dryer,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN VISTAS BLK: 002 LOT: 0003,3943,West,13000,South,543,"Forced Air, Gas",Public,Public,0.22,9221,389,389,699000,Julie Leins,Mile High Real Estate LLC,552000,4000,Individual,jl,BO,Yes,10,39.710614,-105.147005
