Property Type,Status,Street Name,Street Type,County,Area,Car Storage,Description,Bsmt Size,Type,Near By,Style,Construction,Roofing,Elementary,Junior High,Senior High,School District,Zoned,Terms,Addl Terms,Earnest Ck To,Possession,Exclusions,Var Comm,LTD Srvc,Exclusive Agency,Legal,EW Direction,NS Direction,Heat,Sewer,Water,Name,Listing Office,Seller Type,Entered By,Entered Where,Internet Ads,Photo Count,Latitude,Longitude,Baths,Beds,SqFt,Fin SqFt,Total SqFt,PSF,PSF Fin,Zip,Spaces,Bsmt SqFt,Upper Beds,Fireplaces,Year Built,Min Earnest,Buyers Agency,Trans Br,Taxes,EW#,Acres,Lot Size,Curr DOM,Total DOM,NS#,Concession Amt,Curr List Price
Res,U,YANK,St,JEFF,JSC,"Garage,Attached","Cable Installed,Disposal,Dishwasher,Evap Cooler,Formal Dining,Fence,Garden Area,Mstr Bathroom,Microwave Oven,Newer Paint,Quick Poss,Refrigerator,Smoke Free,Sprinkler,Stove/Range/Ovn,Tile Floor,Updated,W/W Carpet",,Detach Singl Fam,,Bi-Level,Frame/Brick,Composition,Devinny                  ,Dunstan                  ,Green Mountain           ,JER1,Res,"Conventional,FHA,VA,Cash",Quick Possession,Land Title,Negotiated in Contract,"Sellers Personal Property, Listing Agents Staging Items",No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #22 BLK: 115 LOT: 0016,West,South,"Forced Air, Gas",Public,Public,Victoria Rollins,COLDWELL BANKER RESIDENTIAL 54,Individual,VR,BO,Yes,25,39.691253,-105.144045,3,3,1918,1918,1918,144.42,144.42,80228,2,,3,1,1970,4000,2.8,2.8,1644,12800,0.17,7498,21,21,1500,,277000
Res,A,LOUISIANA,Ave,JEFF,JSC,"Garage,Attached","Cable Available,Ceiling Fan,Cable Installed,Covered Patio,Cul-De-Sac,Dbl Pane Wndw,Dryer,Dishwasher,Evap Cooler,Eating Sp/Kit,Fence,Mstr Bathroom,Quick Poss,Refrigerator,Smoke Alarm,Smoke Free,Washer,Wndw Cover",Full,Detach Singl Fam,,Ranch/1 Story,Frame,Composition,Kendrick Lakes           ,Dunstan                  ,Green Mountain           ,JER1,R-1B,"Conventional,FHA,VA,Cash",,1st Integrity Title,,none,No,No,Excl Agency,LOCHWOOD FLG # 6 BLK: 005 LOT: 0024,West,South,"Forced Air, Gas",Public,Public,DAN HAGSTROM,A BETTER WAY REALTY,Individual,dh,BO,Yes,8,39.69378,-105.121118,3,4,1008,1960,2016,252.88,130.05,80232,2,1008,,1,1971,2500,2.8,2.8,1605,1090,,7649,11,11,1500,,254900
Res,S,ARBUTUS,Pl,JEFF,JSC,"Garage,Attached","Air Cond-Central,No Covenants,Deck,Dishwasher,Eating Sp/Kit,Fence,Fix-Up,Quick Poss,Stove/Range/Ovn,View City,Wndw Cover,W/W Carpet",Full,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,Composition,Hutchinson               ,Dunstan                  ,Green Mountain           ,JER1,PD,"Conventional,Cash",,HERITAGE TITLE,UPON DELIVERY OF DEED & FUNDING,NONE,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #28 BLK: 155 LOT: 0027,West,South,"Forced Air, Gas",Public,Public,Jason Reynebeau,MB REYNEBEAU & CO,Estate,JR,BO,Yes,12,39.688218,-105.148664,2,3,1106,1649,2191,209.95,140.81,80228,2,1085,,2,1972,3000,2.8,2.8,1588,13300,0.17,7671,2,2,1670,0,225000
Res,S,EXPOSITION,Dr,JEFF,JSC,"Garage,Attached,Oversized","Air Cond-Central,Cable Installed,No Covenants,Covered Patio,Disposal,Dishwasher,Formal Dining,Fence,Garage Dr,Great Room,Kitchen Island,Mstr Bathroom,Master Suite,Newer Carpet,Newer Paint,Park Addl Off St,Patio,Remodeled,Smoke Alarm,Self-Clean Oven,Triple Pane Wndw,Updated,Vaulted Ceiling,Wet Bar,Wndw Cover,Wood Floors,Walk-In Closets",Partial,Detach Singl Fam,,Tri-Lvl w/Bsmt,Frame/Brick,Composition,Glennon Heights          ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",,RE/MAX NORTHWEST,3 DAYS AFTER DOD,"SELLERS PERSONAL PROPERTY, CLOTHES WASHER & DRYER & REFRIGERATOR",No,No,Excl Right,SUN VALLEY WEST FLG # 3 LOT: 0017,West,South,"Forced Air, Gas",Public,Public,Deano Makowsky,RE/MAX NORTHWEST INC,Individual,PH,BO,Yes,21,39.70276,-105.11546,3,5,1917,2767,2767,149.71,103.72,80226,2,850,3,1,1968,3000,2.8,2.8,1804,10509,0.18,7736,94,94,600,5000,289000
Res,S,FLORIDA,Dr,JEFF,JSC,"Garage,Attached,Oversized","Air Cond-Central,Attic Fan,Cable Available,Ceiling Fan,Cable Installed,Deck,Dryer,Disposal,Formal Dining,Fence,Garage Dr,High Spd Access,Mstr Bathroom,Microwave Oven,Master Suite,Newer Paint,Park Addl Off St,Refrigerator,RV Parking,Smoke Free,Sprinkler,Stove/Range/Ovn,Storm Windows,Washer,Wndw Cover,Walk-In Closets,W/W Carpet",None,Detach Singl Fam,,Bi-Level,Frame/Brick,Composition,Devinny                  ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,Chicago Title,Depends on Closing Date,None,Yes,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #23 BLK: 117 LOT: 0062,West,South,"Forced Air, Gas",Public,Public,GINA VIVEIROS,DISCOVER REAL ESTATE LLC,Individual,gv,BO,Yes,8,39.690713,-105.146023,3,3,1918,1918,1918,137.54,137.54,80228,2,,3,1,1971,,2.8,2.8,1714,13000,0.18,7739,10,10,1900,0,270000
Res,A,ARIZONA,Ave,JEFF,JSC,Garage,"Buyer's Warranty,Cable Available,No Covenants,Cook Top,Dbl Pane Wndw,Dog Run,Dryer,Dishwasher,Evap Cooler,Eating Sp/Kit,Formal Dining,Fence,Hot Tub,Landscaped Pro,Mstr Bathroom,Microwave Oven,Master Suite,Pet Free,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Smoke Free,Tile Floor,Utility Shed,Washer,Wndw Cover",Full,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,Composition,Kendrick Lakes           ,Dunstan                  ,Green Mountain           ,JER1,R-1B,"Conventional,FHA,VA,Cash",,chicago tile,at closing,exclusive right,No,No,Excl Right,LOCHWOOD FLG # 7 BLK: 006 LOT: 0010,West,South,"Forced Air, Gas",Public,Public,Sanh Ho,BROKERS GUILD CLASSIC,Individual,sh,BO,Yes,10,39.694948,-105.121234,3,3,1032,2012,2012,264.44,135.64,80232,2,980,,,1971,2500,2.8,3.8,1578,10900,0.17,7742,17,17,1400,,272900
Res,S,HAWAII,Ave,JEFF,JSC,"Garage,Attached","Attic Fan,Ceiling Fan,Cable Installed,No Covenants,Dbl Pane Wndw,Deck,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Fence,Garage Dr,High Spd Access,Mstr Bathroom,Microwave Oven,Master Suite,Newer Paint,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Smoke Free,Sprinkler,Stove/Range/Ovn,Washer,Wndw Cover",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Dimensional Comp,Devinny                  ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,STEWART TITLE,NEGOTIABLE,PERSONAL PROPERTY,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #19 BLK: 107 LOT: 0003,West,South,"Forced Air, Gas",Public,Public,IAN SACHS,INFINITY GROUP REALTY DENVER,Individual,IS,BO,Yes,25,39.687424,-105.140626,3,5,1160,2088,2320,241.29,134.05,80228,2,1160,,,1970,3000,2.8,2.8,1600,12524,0.18,7755,2,2,1750,5000,279900
Res,S,WELCH,Cir,JEFF,JSC,"Garage,Attached","Air Cond-Central,Backs to Greenbt,Balcony,Ceiling Fan,Dbl Pane Wndw,Deck,Elec Air Filter,Eating Sp/Kit,Formal Dining,Fence,Garden Area,Garage Dr,Gas Logs,High Spd Access,Hot Tub,Microwave Oven,Master Suite,Newer Paint,Park Addl Off St,Patio,Refrigerator,Smoke Alarm,Self-Clean Oven,Smoke Free,Sprinkler,Sun Room,Tile Floor,Updated,Utility Shed,View City,Wet Bar,Wndw Cover,Wood Floors,Work Shop",Full,Detach Singl Fam,,Tri-Lvl w/Bsmt,Frame/Brick,Composition,Hutchinson               ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",Highest&Best presented8/19,Equity Title,Upon closing unless Post Closing Occupancy Agreement,"clothes washer and dryer, window coverings in the living room and dining room",Yes,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #25 BLK: 124 LOT: 0032 BLK: 124 LOT: 0031,West,South,"Forced Air, Gas",Public,Public,RON DARLING,ASSIST2SELL RE PROFESSIONALS,Individual,rd,BO,Yes,25,39.686314,-105.145232,3,4,1920,2552,2622,174.48,131.27,80228,3,702,3,1,1972,3000,2.8,2.8,2103,12400,0.18,7757,4,4,1800,2500,319000
Res,S,PIERSON,Ct,JEFF,JSC,"Garage,Attached","No Covenants,Cul-De-Sac,Deck,Evap Cooler,Formal Dining,Fence,Mstr Bathroom,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Skylights,Stove/Range/Ovn,Wndw Cover",Full,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,Composition,Kendrick Lakes           ,Dunstan                  ,Green Mountain           ,JER1,R-1B,"Conventional,FHA,VA,Cash",,First American Title,Negotiable,"Shed, washer, dryer, heater in garage, fire-enclosure in backyard",No,No,Excl Agency,LOCHWOOD FLG # 4 AMD BLK: 002 LOT: 0080,West,North,"Forced Air, Gas",,,SUE BRECKINRIDGE,KELLER WILLIAMS ADVANTAGE RLTY,Individual,DM,BO,Yes,25,39.6834,-105.12293,3,5,1485,2822,2970,181.14,95.32,80232,2,1485,,,1971,2000,2.8,2.8,2026,0,,7795,6,6,0,2500,269000
Res,S,EXPOSITION,Dr,JEFF,JSC,"Garage,Attached","Air Cond-Central,Cable Available,Ceiling Fan,Covered Patio,Disposal,Dishwasher,Formal Dining,Fence,Garden Area,Garage Dr,Kitchen Island,Mstr Bathroom,Microwave Oven,Newer Carpet,Patio,Quick Poss,Refrigerator,Remodeled,Smoke Free,Sprinkler,Stove/Range/Ovn,Tile Floor,Updated,Wndw Cover,Wood Floors,W/W Carpet",Partial,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,Glennon Heights          ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",,TBD,Closing - Funding  - Delivery of Deed,Washer & Dryer Wall mounted TV's,Yes,No,Excl Right,SUN VALLEY WEST BLK: 003 LOT: 0008,East,South,"Forced Air, Gas",Public,Public,John Adams,Cherry Creek Properties LLC,Individual,ja,BO,Yes,24,39.702761,-105.111967,3,4,1484,2223,2408,207.21,138.33,80226,2,924,,1,1967,3000,2.8,2.8,1731,10211,0.17,7796,9,9,700,0,309000
Res,A,ARBUTUS,Ct,JEFF,JSC,"Garage,Oversized","Ceiling Fan,Cable Installed,No Covenants,Cul-De-Sac,Dbl Pane Wndw,Dryer,Disposal,Dishwasher,Evap Cooler,Eating Sp/Kit,Formal Dining,Fence,Garden Area,Garage Dr,High Spd Access,Mstr Bathroom,Pet Free,Refrigerator,Smoke Alarm,Self-Clean Oven,Satellite Ant,Smoke Free,Sprinkler,Stove/Range/Ovn,Tile Floor,Utility Shed,Washer,Wndw Cover,W/W Carpet",None,Detach Singl Fam,,Bi-Level,Vinyl Siding,Composition,Hutchinson               ,Dunstan                  ,Green Mountain           ,JER1,PD,"Conventional,FHA,VA,Cash",,HERITAGE TITLE,THREE DAYS AFTER CLOSING,NONE,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #26 BLK: 141 LOT: 0021,West,South,"Forced Air, Gas",Public,Public,Jason Reynebeau,MB REYNEBEAU & CO,Individual,RR,BO,Yes,11,39.683481,-105.149646,2,4,1918,1918,1918,133.99,133.99,80228,2,,3,,1972,3000,2.8,2.8,1587,13300,0.18,7958,36,36,1800,,257000
Res,A,EXPOSITION,Dr,JEFF,JSC,Garage,"Burglar Alarm,Cable Available,Ceiling Fan,Covered Patio,Cook Top,Dbl Pane Wndw,Dishwasher,Eating Sp/Kit,Formal Dining,Garden Area,Garage Dr,Newer Paint,Patio,Quick Poss,Stove/Range/Ovn,Wood Floors,W/W Carpet",Full,Detach Singl Fam,,Two Story,Frame/Brick,Composition,Glennon Heights          ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",,Land Title,Immediate!,None,No,No,Excl Right,SUN VALLEY WEST BLK: 003 LOT: 0011,West,South,Hot Water,Public,Public,AUSTIN KRAFT,LION'S GATE REAL ESTATE,Individual,ak,BO,Yes,20,39.702764,-105.112705,3,5,1852,2778,2778,159.23,106.16,80226,2,926,4,,1968,3000,2.8,2.8,1155,10271,0.18,8078,136,136,700,,294900
Res,S,QUEEN,St,JEFF,JSC,"Garage,Detached,Oversized","Ceiling Fan,No Covenants,Dbl Pane Wndw,Deck,Dryer,Disposal,Dishwasher,Evap Cooler,Eating Sp/Kit,Garage Dr,Mstr Bathroom,Microwave Oven,Newer Carpet,Newer Paint,Refrigerator,Smoke Free,Stove/Range/Ovn,Sump Pump,Tile Floor,Updated,Washer",None,Detach Singl Fam,,Tri-Level,,,Glennon Heights          ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",,LAND TITLE,AS NEGOTIATED,PERSONAL PROPERTY & WINDOW COVERINGS,No,No,Excl Right,BRIARWOOD PARK BLK: 004 LOT: 0008,West,South,Gas,Public,Public,PENNY BROWN,STERLING REAL ESTATE GROUP INC,Individual,GM,BO,Yes,8,39.709643,-105.125293,2,3,1357,1357,1357,163.6,163.6,80226,2,,2,,1960,2000,2.8,2.8,1088,11000,,8091,5,5,300,0,215000
Res,U,QUEEN,Cir,JEFF,JSC,Garage,"Buyer's Warranty,Cable Available,Ceiling Fan,No Covenants,Covered Patio,Cook Top,Deck,Dishwasher,Fence,Fireplace Insert,Garage Dr,Pet Free,Patio,Quick Poss,RV Parking,Smoke Free,Skylights,Utility Shed,W/W Carpet",None,Detach Singl Fam,,Tri-Level,Frame,Composition,Glennon Heights          ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",,Assured Title,"D.O.D., Funding, Closing","Refrigerators, washer, dryer, spa on deck and microwav",No,No,Excl Agency,BRIARWOOD PARK BLK: 004 LOT: 0011,West,South,"Forced Air, Gas",Public,Public,Sarah Bowles,Madison & Company Properties,Individual,sb,BO,Yes,20,39.709994,-105.125545,2,3,1240,1240,1240,165.32,165.32,80226,1,,2,1,1960,2000,2.8,2.8,1047,11100,0.18,8110,46,46,318,,205000
Res,S,MOORE,St,JEFF,JSC,Garage,"Cable Installed,No Covenants,Disposal,Dishwasher,Formal Dining,Fence,Garage Dr,Gas Grill,Mstr Bathroom,Master Suite,Patio,Quick Poss,Refrigerator,Smoke Alarm,Self-Clean Oven,Sprinkler,Stove/Range/Ovn,Vaulted Ceiling,Wet Bar,Wndw Cover,Wood Floors,W/W Carpet",Partial,Detach Singl Fam,,Tri-Lvl w/Bsmt,Frame/Brick,Composition,Glennon Heights          ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",,meridian title,dod,none,No,No,Excl Right,SUN VALLEY WEST FLG # 3 LOT: 0048,Out of Metro,Out of Metro,"Forced Air, Gas",Public,Public,JEFF KROLL,MB COLORADO DREAM PROPERTIES,Individual,jk,BO,Yes,16,39.701146,-105.115393,3,4,1917,1917,2767,142.15,142.15,80226,2,850,3,1,1968,3000,2.8,2.8,1748,0,0.18,8119,1,1,0,7630,259900
Res,S,MONTANA,Dr,JEFF,JSC,"Garage,Attached","Air Cond-Central,Backs to Greenbt,Cable Installed,Cook Top,Cul-De-Sac,Deck,Dryer,Disposal,Dishwasher,Formal Dining,Fence,Newer Carpet,Newer Paint,Patio,Refrigerator,Remodeled,Smoke Alarm,Smoke Free,Stove/Range/Ovn,Tile Floor,Updated,W/W Carpet",Partial,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,Composition,Hutchinson               ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,Enterprise Title,,Personal items,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #25 BLK: 124 LOT: 0002,West,South,"Forced Air, Gas",Public,Public,Ryan Shaw,BROKERS GUILD CLASSIC,Individual,rs,BO,Yes,11,39.685499,-105.142486,2,4,1086,1771,1892,279.93,171.65,80228,2,806,2,0,1972,3000,2.8,2.8,1474,12919,0.18,8165,3,3,1700,0,305000
Res,S,OREGON,Pl,JEFF,JSC,"Garage,Attached","Ceiling Fan,Cable Installed,Deck,Dryer,Disposal,Dishwasher,Evap Cooler,Eating Sp/Kit,Fence,Garage Dr,Kitchen Island,Landscaped Pro,Mstr Bathroom,Microwave Oven,Refrigerator,Smoke Alarm,Self-Clean Oven,Smoke Free,Sprinkler,Stove/Range/Ovn,Vaulted Ceiling,Washer,Wndw Cover,W/W Carpet",Full,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,Composition,Kendrick Lakes           ,Dunstan                  ,Green Mountain           ,JER1,R-1B,"Conventional,FHA,VA,Cash",,First Integrity Title,3 Days after DOD,None,Yes,No,Excl Right,LOCHWOOD FLG # 4 AMD BLK: 003 LOT: 0018,West,South,"Forced Air, Gas",Public,Public,JOHN CARRANZA,CENTRAL PARK REALTY LLC,Individual,jc,BO,Yes,22,39.686445,-105.121426,3,3,1633,2449,3266,189.83,126.58,80232,2,1633,,1,1971,3500,2.8,2.8,2026,10900,,8300,42,42,1600,3000,310000
Res,S,MONTANA,Dr,JEFF,JSC,"Garage,Attached","Attic Fan,Backs to Open Sp,Cable Installed,Covered Patio,Dbl Pane Wndw,Dryer,Disposal,Dishwasher,Evap Cooler,Eating Sp/Kit,Fence,Garage Dr,Gas Logs,High Spd Access,Kitchen Island,Mstr Bathroom,Microwave Oven,Master Suite,Patio,Smoke Alarm,Sprinkler,Stove/Range/Ovn,Tile Floor,Updated,View Mountains,Washer,Wndw Cover,Wood Floors,Walk-In Closets,W/W Carpet",Partial,Detach Singl Fam,Park/Greenbelt,Tri-Lvl w/Bsmt,Frame/Brick,Composition,Hutchinson               ,Dunstan                  ,Green Mountain           ,JER1,PUD,"Conventional,FHA,VA,Cash",,RE/MAX Professionals,Three days after Delivery of Deed,"Refrigerator, Lawn ornaments, all curtains",No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #25 BLK: 124 LOT: 0003,West,South,"Forced Air, Gas",Public,Public,CYNTHIA HOOVER,RE/MAX PROFESSIONALS,Individual,JL,BO,Yes,25,39.685503,-105.142742,3,3,1920,1920,2622,164.58,164.58,80228,2,702,3,1,1972,3500,2.8,2.8,1807,12923,0.19,8325,2,2,1800,650,314900
Res,S,WRIGHT,St,JEFF,JSC,"Garage,Attached,Oversized","Buyer's Warranty,Ceiling Fan,Dbl Pane Wndw,Disposal,Dishwasher,Eating Sp/Kit,Fence,Garage Dr,Mstr Bathroom,Newer Carpet,Newer Paint,Patio,Refrigerator,Smoke Alarm,Stove/Range/Ovn,Tile Floor,Utility Shed,Wndw Cover,Wood Floors,W/W Carpet",None,Detach Singl Fam,,Bi-Level,Frame/Brick,Composition,Green Mountain           ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",PRE APPROVAL LETTER,LAND TITLE,72 HOURS AFTER CLOSING AND FUNDING,PERSONAL PROPERTY,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #24 BLK: 119 LOT: 0073,West,South,"Forced Air, Gas",Public,Public,The Sam Wilson Group,KELLER WILLIAMS ADVANTAGE RLTY,Individual,VB,BO,Yes,23,39.696122,-105.139257,3,4,1918,1918,1918,127.74,127.74,80228,2,,3,,1971,6000,2.8,2.8,1624,12300,0.19,8336,49,49,1125,6000,249900
Res,S,WELCH,Cir,JEFF,JSC,"Garage,Attached,Oversized","Air Cond-Central,Ceiling Fan,Disposal,Dishwasher,Formal Dining,Fence,Garage Dr,Mstr Bathroom,Quick Poss,Refrigerator,Smoke Alarm,Stove/Range/Ovn,Storm Windows,Tile Floor,Utility Shed,Wndw Cover,W/W Carpet",None,Detach Singl Fam,,Bi-Level,Frame,Composition,Hutchinson               ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,Heritage Title Company,At closing and funding,NONE,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #25 BLK: 123 LOT: 0009,West,South,"Forced Air, Gas",Public,Public,DEBORAH BRUSH-GARCIA,COLORADO HOME REALTY,Individual,DG,BO,Yes,25,39.685605,-105.146924,3,4,1917,1917,1917,140.32,140.32,80228,2,,3,0,1972,3000,2.8,2.8,1645,12900,0.19,8343,21,21,1800,4000,264900
Res,S,SWADLEY,St,JEFF,JSC,"Garage,Attached",,Full,Detach Singl Fam,,Ranch/1 Story,,,Green Mountain           ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,HERITAGE TITLE,,"WASHER, DRYER",Yes,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG # 2 BLK: 010 LOT: 0022,West,South,"Forced Air, Gas",Public,Public,Jamie Mohr-Sullivan,COLDWELL BANKER RESIDENTIAL 54,Individual,ps,BO,Yes,,39.703829,-105.129778,3,5,1371,2520,2568,212.25,115.48,80228,2,1197,,,1961,5000,2.8,2.8,1558,12000,,8345,0,0,300,6000,291000
Res,S,PARFET,Way,JEFF,JSC,None,"Cul-De-Sac,Dbl Pane Wndw,Deck,Dryer,Dishwasher,Eating Sp/Kit,Fence,Fix-Up,Garden Area,Mstr Bathroom,Microwave Oven,Patio,Quick Poss,Refrigerator,Smoke Free,Stove/Range/Ovn,Washer,Wndw Cover",None,Detach Singl Fam,,Bi-Level,Frame/Brick,Composition,Glennon Heights          ,Creighton                ,Lakewood                 ,JER1,RES,"Conventional,FHA,VA,Cash",Fix & Flip!!!,RE/MAX Professionals,After Delivery of Deed and Funding,None,Yes,No,Excl Right,BRIARWOOD HILLS 5TH FLG BLK: 012 LOT: 0011,West,South,"Forced Air, Gas",Public,Public,KEITH GREBE,RE/MAX PROFESSIONALS,Individual,KC,BO,Yes,16,39.70072,-105.120927,2,4,1715,1715,1715,98.54,98.54,80226,,,2,,1962,2000,2.8,2.8,1400,11000,0.19,8403,2,2,925,0,157500
Res,S,MONTANA,Ave,JEFF,JSC,"Garage,Oversized","Ceiling Fan,Cable Installed,No Covenants,Covered Patio,Dbl Pane Wndw,Disposal,Dishwasher,Evap Cooler,Eating Sp/Kit,Formal Dining,Fence,Garden Area,Garage Dr,Gas Logs,High Spd Access,Mstr Bathroom,Microwave Oven,Master Suite,Pet Free,Quick Poss,Refrigerator,Remodeled,RV Parking,Smoke Alarm,Self-Clean Oven,Smoke Free,Stove/Range/Ovn,Tile Floor,Utility Shed,View City,View Mountains,Wndw Cover",,Detach Singl Fam,,Bi-Level,Frame/Brick,Dimensional Comp,Hutchinson               ,Dunstan                  ,Green Mountain           ,JER1,PD,"Conventional,FHA,VA,Cash","TRY CCM, NO CLOSING COSTS",NOSTALGIC HOMES,UPON DISBURSEMENT OF FUNDS & DELIVERY OF DEED,"WASHER, DRYER",No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #27 BLK: 151 LOT: 0006,West,South,"Forced Air, Gas",Public,Public,Jennifer Apel,NOSTALGIC HOMES,Individual,JS,BO,Yes,25,39.687349,-105.151444,3,3,1918,1917,1918,145.1,145.17,80228,2,,3,1,1972,3000,2.8,2.8,1699,13751,0.19,8458,2,2,17500,0,273000
Res,S,OHIO,Pl,JEFF,JSC,"Garage,Attached","Air Cond-Central,Ceiling Fan,Disposal,Dishwasher,Fireplace Insert,Microwave Oven,Newer Carpet,Newer Paint,Patio,Smoke Alarm,Stove/Range/Ovn,Tile Floor,Updated,Washer,Wood Floors",Partial,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,Green Mountain           ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,tbd,,none,No,Yes,Excl Right,GREEN MOUNTAIN VILLAGE FLG # 5 BLK: 040 LOT: 0003,West,South,"Forced Air, Gas",Public,Public,Rogelio Rodriguez,VIDA REAL PROPERTIES & SERVICE,Individual,RR,BO,Yes,24,39.698911,-105.135025,3,5,1197,898,2394,231.41,308.46,80228,1,1197,,1,1962,2500,2.8,2.8,1565,12000,0.2,8493,3,3,800,3231,279500
Res,S,MISSISSIPPI,Ave,JEFF,JSC,"Garage,Attached","Agent Owner,Cable Installed,Deck,Disposal,Dishwasher,Garage Dr,Microwave Oven,Newer Carpet,Newer Paint,Quick Poss,Remodeled,Tile Floor,Updated,Wood Floors",Full,Detach Singl Fam,,Two Story,Frame,Composition,Green Mountain           ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,Land Title,DOD Funds Clear,none,No,No,Excl Right,GREEN MOUNTAIN VISTA FLG #1 LOT: 0006,West,South,"Forced Air, Gas",,,DEAN MYERSON,CHERRY CREEK PROPERTIES INC,Corp/Trust,jj,BO,Yes,17,39.696995,-105.140143,2,4,1521,2040,2097,207.09,154.41,80228,2,576,3,1,1977,5000,2.8,2.8,1828,12600,,8550,7,7,1100,0,314950
Res,S,SIMMS,St,JEFF,JSC,"Garage,Carport,Attached","Air Cond-Central,Balcony,Ceiling Fan,Covered Patio,Deck,Dryer,Fence,Microwave Oven,Park Addl Off St,Patio,Refrigerator,Remodeled,Stove/Range/Ovn,Storm Windows,Utility Shed,Washer,Wood Floors,W/W Carpet",None,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,Composition,Green Mountain           ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,land Title,DOD,Master bedroom and small bdrm ceiling fans.,Yes,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG # 1 BLK: 002 LOT: 0008,West,North,"Forced Air, Gas",Public,Public,Trelora Team,TRELORA,Individual,jm,BO,Yes,21,39.706023,-105.128809,2,2,1092,1092,1092,183.15,183.15,80228,2,,,,1954,2000,3000,3000,1050,11500,0.19,8557,23,23,800,0,200000
Res,S,MONTANA,Pl,JEFF,JFW,"Garage,Oversized","Air Cond-Central,Cable Available,Ceiling Fan,Covered Patio,Dbl Pane Wndw,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,Kitchen Island,Mstr Bathroom,Master Suite,Quick Poss,Refrigerator,Remodeled,Skylights,Sprinkler,Stove/Range/Ovn,Wndw Cover,Wood Floors,Walk-In Closets",Full,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,Simulated Shake,Kendrick Lakes           ,Dunstan                  ,Green Mountain           ,JER1,R-1B,"Conventional,FHA,VA,Cash",,Remax Professionals,Quick,Washer. Dryer,No,No,Excl Right,LOCHWOOD FLG # 4 AMD BLK: 002 LOT: 0045,West,South,"Forced Air, Gas",Public,Public,Jessica Peterson,RE/MAX PROFESSIONALS,Individual,KW,BO,Yes,24,39.684636,-105.121175,3,4,1636,3108,3272,213.94,112.61,80232,2,1636,,1,1970,5000,2.8,2.8,1002,11200,0.19,8579,55,55,1700,2000,350000
